"Code";"Country_name";"Year";"Mobile_cellular_subscriptions";"Landline_phone_subscriptions";"Landline_internet_subscriptions"
"HRV";"Croatia";"2014";4461350.0;1568980.0;984485.0
"HRV";"Croatia";"2015";4415660.0;1476510.0;986215.0
"HRV";"Croatia";"2016";4414350.0;1435980.0;1043800.0
"HRV";"Croatia";"2017";4315580.0;1401350.0;1095880.0
"HRV";"Croatia";"2018";4388480.0;1355660.0;1128270.0
"HRV";"Croatia";"2019";4404650.0;1333660.0;1154770.0
"HRV";"Croatia";"2020";4375700.0;1299330.0;1030970.0
"HTI";"Haiti";"2012";6094950.0;50000.0;0.0
"HTI";"Haiti";"2013";7160200.0;41000.0;0.0
"HTI";"Haiti";"2014";6769310.0;41000.0;0.0
"HTI";"Haiti";"2015";7300000.0;5692.0;1348.0
"HTI";"Haiti";"2016";6504010.0;5692.0;1348.0
"HTI";"Haiti";"2017";6305860.0;5922.0;29900.0
"HTI";"Haiti";"2018";6602880.0;5922.0;31100.0
"HTI";"Haiti";"2019";6843380.0;5952.0;31100.0
"HTI";"Haiti";"2020";7319000.0;6000.0;31000.0
"HUN";"Hungary";"2000";3076280.0;3798250.0;3400.0
"HUN";"Hungary";"2001";4967430.0;3742150.0;31384.0
"HUN";"Hungary";"2002";6886110.0;3669200.0;111458.0
"HUN";"Hungary";"2003";7944590.0;3602910.0;264311.0
"HUN";"Hungary";"2004";8727190.0;3564000.0;411111.0
"HUN";"Hungary";"2005";9320000.0;3415720.0;651689.0
"HUN";"Hungary";"2006";9965720.0;3360370.0;1199190.0
"HUN";"Hungary";"2007";11029900.0;3250640.0;1454510.0
"HUN";"Hungary";"2008";12224200.0;3094000.0;1770570.0
"HUN";"Hungary";"2009";11792500.0;3068680.0;1976720.0
"HUN";"Hungary";"2010";12011800.0;2977230.0;2159420.0
"HUN";"Hungary";"2011";11689900.0;2933310.0;2313090.0
"HUN";"Hungary";"2012";11579400.0;2960630.0;2396040.0
"HUN";"Hungary";"2013";11590300.0;2978020.0;2597160.0
"HUN";"Hungary";"2014";11726500.0;3011250.0;2580540.0
"HUN";"Hungary";"2015";9900580.0;3094230.0;2718790.0
"HUN";"Hungary";"2016";9952000.0;3119740.0;2814520.0
"HUN";"Hungary";"2017";9945040.0;3131600.0;2956580.0
"HUN";"Hungary";"2018";10041900.0;3079730.0;3079550.0
"HUN";"Hungary";"2019";10272700.0;3048750.0;3189690.0
"HUN";"Hungary";"2020";10332700.0;2970350.0;3265310.0
"IDN";"Indonesia";"2000";3669330.0;6662600.0;4000.0
"IDN";"Indonesia";"2001";6520950.0;7218940.0;15000.0
"IDN";"Indonesia";"2002";11700000.0;7750040.0;38300.0
"IDN";"Indonesia";"2003";18495300.0;8058140.0;61600.0
"IDN";"Indonesia";"2004";30336600.0;10376400.0;84900.0
"IDN";"Indonesia";"2005";46910000.0;13507800.0;108200.0
"IDN";"Indonesia";"2006";63803000.0;14820700.0;194367.0
"IDN";"Indonesia";"2007";93386900.0;19529500.0;778770.0
"IDN";"Indonesia";"2008";140578000.0;30378100.0;981562.0
"IDN";"Indonesia";"2009";163677000.0;34809600.0;1863820.0
"IDN";"Indonesia";"2010";211290000.0;40931100.0;2280320.0
"IDN";"Indonesia";"2011";249806000.0;38617500.0;2736380.0
"IDN";"Indonesia";"2012";281964000.0;37982900.0;2983000.0
"IDN";"Indonesia";"2013";313227000.0;30722700.0;3251800.0
"IDN";"Indonesia";"2014";325583000.0;26225000.0;3400000.0
"IDN";"Indonesia";"2015";338948000.0;10378000.0;3983000.0
"IDN";"Indonesia";"2016";385573000.0;10752900.0;5227390.0
"IDN";"Indonesia";"2017";435194000.0;11053300.0;6215920.0
"IDN";"Indonesia";"2018";319435000.0;8303510.0;8874120.0
"IDN";"Indonesia";"2019";341278000.0;9662140.0;10284400.0
"IDN";"Indonesia";"2020";355620000.0;9662140.0;11722200.0
"IND";"India";"2001";6540000.0;38536200.0;50000.0
"IND";"India";"2002";13000000.0;41420000.0;82409.0
"IND";"India";"2003";33690000.0;42000000.0;140362.0
"IND";"India";"2004";52220000.0;46198000.0;235000.0
"IND";"India";"2005";90140000.0;50176500.0;1348000.0
"IND";"India";"2006";166050000.0;40770000.0;2300000.0
"IND";"India";"2007";233620000.0;39250000.0;3130000.0
"IND";"India";"2008";346890000.0;37900000.0;5280000.0
"IND";"India";"2009";525090000.0;37060000.0;7745710.0
"IND";"India";"2010";752000000.0;35090000.0;10990000.0
"IND";"India";"2011";893862000.0;32835300.0;13351200.0
"IND";"India";"2012";864721000.0;30940600.0;14982200.0
"IND";"India";"2013";886304000.0;29033000.0;14927700.0
"IND";"India";"2014";944009000.0;27000100.0;15750000.0
"IND";"India";"2015";1001060000.0;25520000.0;16942800.0
"IND";"India";"2016";1127810000.0;24404000.0;18653300.0
"IND";"India";"2017";1168900000.0;23234700.0;17856000.0
"IND";"India";"2018";1176020000.0;21868200.0;18170000.0
"IND";"India";"2019";1151480000.0;21004500.0;19156600.0
"IND";"India";"2020";1153710000.0;20052200.0;22950000.0
"IRL";"Ireland";"2002";3000000.0;1975000.0;10600.0
"IRL";"Ireland";"2003";3500000.0;1955000.0;41800.0
"IRL";"Ireland";"2004";3860000.0;2015000.0;152100.0
"IRL";"Ireland";"2005";4270000.0;2052000.0;322500.0
"IRL";"Ireland";"2006";4690140.0;2176650.0;561700.0
"IRL";"Ireland";"2007";4970720.0;2258630.0;758722.0
"IRL";"Ireland";"2008";5048130.0;2222650.0;891243.0
"IRL";"Ireland";"2009";4704500.0;2131900.0;976381.0
"IRL";"Ireland";"2010";4701470.0;2077980.0;1019960.0
"IRL";"Ireland";"2011";4906350.0;2046570.0;1070780.0
"IRL";"Ireland";"2012";5013680.0;2007750.0;1112080.0
"IRL";"Ireland";"2013";4880790.0;2034470.0;1189210.0
"IRL";"Ireland";"2014";4912620.0;2022520.0;1258760.0
"IRL";"Ireland";"2015";4902010.0;1932060.0;1309470.0
"IRL";"Ireland";"2016";4875120.0;1917740.0;1360200.0
"IRL";"Ireland";"2017";4898870.0;1872310.0;1398800.0
"IRL";"Ireland";"2018";4971490.0;1828620.0;1430160.0
"IRL";"Ireland";"2019";5160310.0;1767390.0;1462550.0
"IRL";"Ireland";"2020";5234030.0;1678650.0;1516470.0
"IRN";"Iran";"2000";962595.0;9486260.0;176.0
"IRN";"Iran";"2001";2087350.0;10896600.0;661.0
"IRN";"Iran";"2002";2279140.0;12887500.0;16171.0
"IRN";"Iran";"2003";3449880.0;15340800.0;18700.0
"IRN";"Iran";"2006";15385300.0;22626900.0;100000.0
"IRN";"Iran";"2007";29770000.0;23835000.0;200000.0
"IRN";"Iran";"2008";43000000.0;24800000.0;300000.0
"IRN";"Iran";"2009";52555000.0;25804100.0;400000.0
"IRN";"Iran";"2010";54051800.0;25815200.0;987549.0
"IRN";"Iran";"2011";56043000.0;27766900.0;2119710.0
"IRN";"Iran";"2012";58157500.0;28758500.0;3803690.0
"IRN";"Iran";"2013";65246200.0;29688600.0;5161160.0
"IRN";"Iran";"2014";68891200.0;29376100.0;6145220.0
"IRN";"Iran";"2015";74218800.0;30419000.0;6608660.0
"IRN";"Iran";"2016";80520200.0;30869300.0;7608560.0
"IRN";"Iran";"2017";87047000.0;31069900.0;8599950.0
"IRN";"Iran";"2018";88722400.0;30481700.0;9806750.0
"IRN";"Iran";"2019";118061000.0;28954900.0;8626180.0
"IRN";"Iran";"2020";127625000.0;29093600.0;9564200.0
"IRQ";"Iraq";"2006";9345370.0;1247510.0;26.0
"IRQ";"Iraq";"2007";14021200.0;1364510.0;98.0
"IRQ";"Iraq";"2008";17529000.0;1082300.0;54.0
"IRQ";"Iraq";"2009";20116900.0;1650140.0;121.0
"IRQ";"Iraq";"2010";23264400.0;1720590.0;3117.0
"IRQ";"Iraq";"2017";33415700.0;3237860.0;4291910.0
"IRQ";"Iraq";"2018";36527400.0;2705030.0;4492330.0
"IRQ";"Iraq";"2019";37224800.0;2859090.0;4559050.0
"IRQ";"Iraq";"2020";37475300.0;2699760.0;6254100.0
"ISL";"Iceland";"1999";172614.0;184973.0;81.0
"ISL";"Iceland";"2000";214896.0;196336.0;2358.0
"ISL";"Iceland";"2001";248131.0;196528.0;10424.0
"ISL";"Iceland";"2002";260438.0;187999.0;24270.0
"ISL";"Iceland";"2003";279670.0;192552.0;41571.0
"ISL";"Iceland";"2004";290068.0;190478.0;55764.0
"ISL";"Iceland";"2005";283108.0;193852.0;78017.0
"ISL";"Iceland";"2006";301922.0;188575.0;87738.0
"ISL";"Iceland";"2007";326098.0;186668.0;100026.0
"ISL";"Iceland";"2008";336922.0;199503.0;106017.0
"ISL";"Iceland";"2009";339715.0;190165.0;107072.0
"ISL";"Iceland";"2010";341077.0;193614.0;109212.0
"ISL";"Iceland";"2011";344085.0;191118.0;111584.0
"ISL";"Iceland";"2012";352114.0;180004.0;113420.0
"ISL";"Iceland";"2013";356264.0;168023.0;117467.0
"ISL";"Iceland";"2014";370047.0;171535.0;119647.0
"ISL";"Iceland";"2015";383919.0;168149.0;124436.0
"ISL";"Iceland";"2016";401613.0;164566.0;128023.0
"ISL";"Iceland";"2017";401231.0;146213.0;134624.0
"ISL";"Iceland";"2018";411361.0;124975.0;137989.0
"ISL";"Iceland";"2019";413446.0;115992.0;139241.0
"ISL";"Iceland";"2020";421384.0;107032.0;141816.0
"ISR";"Israel";"2001";5500620.0;3033000.0;43865.0
"ISR";"Israel";"2002";6300010.0;3006000.0;231663.0
"ISR";"Israel";"2003";6618370.0;2913000.0;633100.0
"ISR";"Israel";"2004";7221960.0;2896000.0;980000.0
"ISR";"Israel";"2005";7757000.0;2936300.0;1229630.0
"ISR";"Israel";"2006";8403760.0;3004650.0;1421000.0
"ISR";"Israel";"2007";8902000.0;3074600.0;1528500.0
"ISR";"Israel";"2008";8982000.0;3224000.0;1684000.0
"ISR";"Israel";"2009";9022000.0;3316000.0;1723000.0
"ISR";"Israel";"2010";9111000.0;3408000.0;1762000.0
"ISR";"Israel";"2011";9200000.0;3500000.0;1879030.0
"ISR";"Israel";"2012";9225000.0;3594000.0;1937000.0
"ISR";"Israel";"2013";9500000.0;3399000.0;2003000.0
"ISR";"Israel";"2014";9500000.0;3427000.0;2131000.0
"ISR";"Israel";"2015";10570000.0;3412000.0;2173000.0
"ISR";"Israel";"2016";10570000.0;3340220.0;2258000.0
"ISR";"Israel";"2017";10540000.0;3240000.0;2342000.0
"ISR";"Israel";"2018";10700000.0;3200000.0;2435000.0
"ISR";"Israel";"2019";11700000.0;3140000.0;2481000.0
"ISR";"Israel";"2020";12270000.0;3370000.0;2602080.0
"ITA";"Italy";"2000";42246000.0;27153000.0;115000.0
"ITA";"Italy";"2001";51246000.0;27353000.0;390000.0
"ITA";"Italy";"2002";54200000.0;27142000.0;850000.0
"ITA";"Italy";"2003";56770000.0;26596000.0;2250000.0
"ITA";"Italy";"2004";62750000.0;25957000.0;4724500.0
"ITA";"Italy";"2005";71500000.0;25049000.0;6822210.0
"ITA";"Italy";"2006";80418000.0;26890300.0;8497420.0
"ITA";"Italy";"2007";89801000.0;22417000.0;10122100.0
"ITA";"Italy";"2008";90341000.0;22039000.0;11276300.0
"ITA";"Italy";"2009";90032900.0;22642700.0;12084500.0
"ITA";"Italy";"2010";93666100.0;22536400.0;13098000.0
"ITA";"Italy";"2011";96040900.0;22105500.0;13518700.0
"ITA";"Italy";"2012";97188600.0;21748800.0;13763400.0
"ITA";"Italy";"2013";96863100.0;21098000.0;14013000.0
"ITA";"Italy";"2014";89914600.0;20581400.0;14382500.0
"ITA";"Italy";"2015";87691200.0;20209300.0;14900200.0
"ITA";"Italy";"2016";85955900.0;20267200.0;15563300.0
"ITA";"Italy";"2017";83871500.0;20700700.0;16586400.0
"ITA";"Italy";"2018";83342500.0;20396600.0;17157900.0
"ITA";"Italy";"2019";79480800.0;19519400.0;17470500.0
"ITA";"Italy";"2020";77581000.0;19607300.0;18128800.0
"JAM";"Jamaica";"2001";597826.0;511302.0;3235.0
"JAM";"Jamaica";"2002";1244980.0;434772.0;9000.0
"JAM";"Jamaica";"2003";1576360.0;458675.0;9000.0
"JAM";"Jamaica";"2004";1837550.0;423000.0;27000.0
"JAM";"Jamaica";"2005";1981460.0;319000.0;45000.0
"JAM";"Jamaica";"2006";2274650.0;342692.0;68243.0
"JAM";"Jamaica";"2007";2684330.0;369656.0;92768.0
"JAM";"Jamaica";"2008";2723320.0;316591.0;97323.0
"JAM";"Jamaica";"2009";2956060.0;302451.0;112201.0
"JAM";"Jamaica";"2010";3182000.0;263055.0;116685.0
"JAM";"Jamaica";"2011";2945400.0;270068.0;118269.0
"JAM";"Jamaica";"2012";2714940.0;253143.0;123046.0
"JAM";"Jamaica";"2013";2846200.0;250340.0;140816.0
"JAM";"Jamaica";"2014";3005490.0;254500.0;151554.0
"JAM";"Jamaica";"2015";3137210.0;252849.0;228890.0
"JAM";"Jamaica";"2016";3267340.0;310213.0;286068.0
"JAM";"Jamaica";"2017";3091220.0;297027.0;239120.0
"JAM";"Jamaica";"2018";2964970.0;363820.0;284756.0
"JAM";"Jamaica";"2019";3023870.0;398048.0;317907.0
"JAM";"Jamaica";"2020";2873260.0;436249.0;385603.0
"JOR";"Jordan";"2001";865627.0;660000.0;409.0
"JOR";"Jordan";"2002";1219600.0;674511.0;3177.0
"JOR";"Jordan";"2003";1325310.0;622572.0;4996.0
"JOR";"Jordan";"2004";1624110.0;637811.0;10424.0
"JOR";"Jordan";"2005";3137700.0;628000.0;23551.0
"JOR";"Jordan";"2006";4343100.0;614000.0;48622.0
"JOR";"Jordan";"2007";4771640.0;559000.0;88818.0
"JOR";"Jordan";"2008";5313560.0;518990.0;145838.0
"JOR";"Jordan";"2009";6014370.0;501238.0;237996.0
"JOR";"Jordan";"2010";6620000.0;485529.0;293276.0
"JOR";"Jordan";"2011";7482560.0;465388.0;296612.0
"JOR";"Jordan";"2012";8984250.0;434437.0;300294.0
"JOR";"Jordan";"2013";10314000.0;378411.0;328382.0
"JOR";"Jordan";"2014";11092400.0;375483.0;351783.0
"JOR";"Jordan";"2015";13798000.0;368938.0;309726.0
"JOR";"Jordan";"2016";9818450.0;404112.0;297324.0
"JOR";"Jordan";"2017";9703290.0;357203.0;331925.0
"JOR";"Jordan";"2018";8731760.0;369145.0;399596.0
"JOR";"Jordan";"2019";7778770.0;355537.0;457496.0
"JOR";"Jordan";"2020";6987890.0;391486.0;630545.0
"JPN";"Japan";"1998";47307600.0;62413300.0;32000.0
"JPN";"Japan";"1999";56845600.0;62053600.0;216000.0
"JPN";"Japan";"2000";66784400.0;61957100.0;854655.0
"JPN";"Japan";"2001";74819200.0;61325800.0;3835000.0
"JPN";"Japan";"2002";81118300.0;60772500.0;9397430.0
"JPN";"Japan";"2003";86655000.0;60219000.0;14917200.0
"JPN";"Japan";"2004";91474000.0;59608000.0;19557100.0
"JPN";"Japan";"2005";96484000.0;58053000.0;23301100.0
"JPN";"Japan";"2006";99826000.0;56029000.0;26438900.0
"JPN";"Japan";"2007";107339000.0;51235000.0;28303000.0
"JPN";"Japan";"2008";110395000.0;48426800.0;30117700.0
"JPN";"Japan";"2009";116295000.0;66794200.0;32863200.0
"JPN";"Japan";"2010";123287000.0;65618700.0;34101800.0
"JPN";"Japan";"2011";132761000.0;64668500.0;35696200.0
"JPN";"Japan";"2012";141129000.0;64225300.0;36132400.0
"JPN";"Japan";"2013";147888000.0;64019300.0;36918600.0
"JPN";"Japan";"2014";157857000.0;63557400.0;37788900.0
"JPN";"Japan";"2015";160560000.0;63705600.0;38872600.0
"JPN";"Japan";"2016";166853000.0;64130400.0;39805600.0
"JPN";"Japan";"2017";172790000.0;63954500.0;40532500.0
"JPN";"Japan";"2018";179873000.0;63442800.0;41496300.0
"JPN";"Japan";"2019";186514000.0;62743200.0;42502500.0
"JPN";"Japan";"2020";195055000.0;61978600.0;44000800.0
"KAZ";"Kazakhstan";"2003";1330730.0;2228400.0;998.0
"KAZ";"Kazakhstan";"2004";2447000.0;2550000.0;1997.0
"KAZ";"Kazakhstan";"2005";5398000.0;2708000.0;2996.0
"KAZ";"Kazakhstan";"2006";7775740.0;2928400.0;30500.0
"KAZ";"Kazakhstan";"2007";12322700.0;3236900.0;270370.0
"KAZ";"Kazakhstan";"2008";14910600.0;3458440.0;337300.0
"KAZ";"Kazakhstan";"2009";17063200.0;3856500.0;577344.0
"KAZ";"Kazakhstan";"2010";19402600.0;4057600.0;869600.0
"KAZ";"Kazakhstan";"2011";25240800.0;4265800.0;1193400.0
"KAZ";"Kazakhstan";"2012";30235400.0;4361400.0;1637300.0
"KAZ";"Kazakhstan";"2013";30364900.0;4392000.0;1958820.0
"KAZ";"Kazakhstan";"2014";28595600.0;4353400.0;2148000.0
"KAZ";"Kazakhstan";"2015";26309300.0;4147800.0;2301000.0
"KAZ";"Kazakhstan";"2016";25534800.0;3931100.0;2349900.0
"KAZ";"Kazakhstan";"2017";26693300.0;3686600.0;2576100.0
"KAZ";"Kazakhstan";"2018";26065600.0;3206100.0;2461300.0
"KAZ";"Kazakhstan";"2019";25717700.0;3072500.0;2512600.0
"KAZ";"Kazakhstan";"2020";24293900.0;3091000.0;2620400.0
"KEN";"Kenya";"2005";4611970.0;286729.0;5399.0
"KEN";"Kenya";"2006";7340320.0;293364.0;17723.0
"KEN";"Kenya";"2007";11349400.0;463766.0;17737.0
"KEN";"Kenya";"2008";16303600.0;646356.0;3282.0
"KEN";"Kenya";"2009";19364600.0;664099.0;18200.0
"KEN";"Kenya";"2010";24968900.0;380748.0;6866.0
"KEN";"Kenya";"2011";28080800.0;283546.0;54144.0
"KEN";"Kenya";"2012";30731800.0;251567.0;54348.0
"KEN";"Kenya";"2013";31830000.0;204354.0;74144.0
"KEN";"Kenya";"2014";33632600.0;179990.0;101813.0
"KEN";"Kenya";"2015";37715900.0;85496.0;135107.0
"KEN";"Kenya";"2016";38982200.0;72801.0;132702.0
"KEN";"Kenya";"2017";42815100.0;69861.0;288303.0
"KEN";"Kenya";"2018";49501400.0;65644.0;371498.0
"KEN";"Kenya";"2019";54555500.0;70394.0;491183.0
"KEN";"Kenya";"2020";61408900.0;66646.0;674191.0
"KGZ";"Kyrgyzstan";"2002";53084.0;394770.0;36.0
"KGZ";"Kyrgyzstan";"2003";138279.0;396168.0;139.0
"KGZ";"Kyrgyzstan";"2004";263375.0;416430.0;1907.0
"KGZ";"Kyrgyzstan";"2005";541652.0;440383.0;2292.0
"KGZ";"Kyrgyzstan";"2006";1261760.0;458876.0;2762.0
"KGZ";"Kyrgyzstan";"2007";2168330.0;482005.0;3115.0
"KGZ";"Kyrgyzstan";"2008";3394020.0;494503.0;19032.0
"KGZ";"Kyrgyzstan";"2009";4487120.0;498328.0;17355.0
"KGZ";"Kyrgyzstan";"2010";5275480.0;489052.0;23053.0
"KGZ";"Kyrgyzstan";"2011";6277110.0;502020.0;39040.0
"KGZ";"Kyrgyzstan";"2012";6797850.0;488853.0;54614.0
"KGZ";"Kyrgyzstan";"2013";6737490.0;461277.0;136200.0
"KGZ";"Kyrgyzstan";"2014";7563440.0;443184.0;170706.0
"KGZ";"Kyrgyzstan";"2015";7579440.0;408037.0;211521.0
"KGZ";"Kyrgyzstan";"2016";7613530.0;382149.0;240873.0
"KGZ";"Kyrgyzstan";"2017";8467970.0;362288.0;258013.0
"KGZ";"Kyrgyzstan";"2018";8735250.0;331140.0;250612.0
"KGZ";"Kyrgyzstan";"2019";8622560.0;298855.0;269091.0
"KGZ";"Kyrgyzstan";"2020";8511000.0;299000.0;289000.0
"KHM";"Cambodia";"2002";380000.0;35419.0;50.0
"KHM";"Cambodia";"2003";498388.0;31379.0;419.0
"KHM";"Cambodia";"2004";861500.0;32180.0;780.0
"KHM";"Cambodia";"2005";1062000.0;32971.0;1000.0
"KHM";"Cambodia";"2006";1721650.0;25648.0;2900.0
"KHM";"Cambodia";"2007";2583320.0;37529.0;8450.0
"KHM";"Cambodia";"2008";4237000.0;43100.0;16594.0
"KHM";"Cambodia";"2009";6268000.0;54200.0;30000.0
"KHM";"Cambodia";"2010";8150760.0;358850.0;35666.0
"KHM";"Cambodia";"2011";13757000.0;530000.0;22000.0
"KHM";"Cambodia";"2012";19105100.0;584475.0;29734.0
"KHM";"Cambodia";"2013";20264500.0;420942.0;32648.0
"KHM";"Cambodia";"2014";20452000.0;361056.0;66111.0
